,BuildingType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,GFABuildingRate,GFAParkingRate,Distance_from_SeattleKM,Log_SiteEnergyUse,GFAPerBuilding,GFAPerFloor
2124,NonResidential,Northeast,1946.0,1.0,1.0,24295,Worship Fac,24295.0,1.0,0.0,9.156929370893735,12.324386234862507,24295.0,24295.0
2125,NonResidential,Northeast,1967.0,1.0,2.0,20317,Office,20317.0,1.0,0.0,7.869507040526571,13.37497300821486,20317.0,10158.5
2126,Multifamily LR (1-4),Northeast,1984.0,1.0,2.0,20979,Multifamily,22000.0,1.0,0.0,7.468100302365179,13.302401809017049,20979.0,10489.5
2127,Multifamily LR (1-4),Northeast,2004.0,1.0,2.0,73697,Multifamily,73967.0,0.6306905301436965,0.36930946985630353,7.656821776275128,15.091025302140107,73697.0,36848.5
2128,NonResidential,Northeast,1973.0,1.0,1.0,24377,Supermarket,24377.0,1.0,0.0,7.785270946342492,16.145177699255054,24377.0,24377.0
2129,Multifamily LR (1-4),Delridge,1990.0,1.0,2.0,95865,Multifamily,95865.0,1.0,0.0,8.37146089530614,14.805929247506725,95865.0,47932.5
2130,Multifamily LR (1-4),Delridge,2009.0,1.0,3.0,32405,Multifamily,32405.0,0.0,0.0,8.449150974934053,13.865431035469788,32405.0,10801.667
2131,Multifamily LR (1-4),Delridge,1988.0,9.0,3.0,58523,Multifamily,59935.0,0.0,0.0,8.31150766748671,14.445264095097317,6502.556,19507.667
2132,NonResidential,Northwest,1986.0,1.0,1.0,45155,Supermarket,45155.0,1.0,0.0,10.716855715656472,15.5698101694894,45155.0,45155.0
2133,Multifamily LR (1-4),North,1990.0,2.0,4.0,54304,Multifamily,68138.0,0.0,0.0,10.272427375134512,14.297330891022943,27152.0,13576.0
2134,Multifamily LR (1-4),Greater Duwamish,1985.0,1.0,4.0,114030,Multifamily,114089.0,0.0,0.0,1.9992470783079084,15.229876329298651,114030.0,28507.5
2135,Multifamily MR (5-9),Magnolia / Queen Anne,1989.0,1.0,6.0,44839,Multifamily,35545.0,0.0,0.0,3.1414698872270232,14.064267858467856,44839.0,7473.167
2136,NonResidential,Greater Duwamish,1966.0,1.0,1.0,32000,Non-Refrige,32040.0,1.0,0.0,8.295416329204077,14.683986150178075,32000.0,32000.0
2137,NonResidential,Greater Duwamish,1970.0,1.0,1.0,44000,Non-Refrige,45449.0,1.0,0.0,8.295416329204077,15.459870727643512,44000.0,44000.0
2138,NonResidential,Greater Duwamish,1973.0,1.0,1.0,36000,Non-Refrige,36000.0,1.0,0.0,8.295416329204077,15.263185137718354,36000.0,36000.0
2139,NonResidential,Greater Duwamish,1979.0,1.0,1.0,31360,Non-Refrige,29640.0,1.0,0.0,8.975211016435427,14.394977851553131,31360.0,31360.0
2140,NonResidential,Greater Duwamish,1979.0,1.0,1.0,33320,Non-Refrige,32200.0,1.0,0.0,8.975211016435427,14.867505969163679,33320.0,33320.0
2141,NonResidential,Greater Duwamish,1979.0,1.0,1.0,48020,Non-Refrige,47800.0,1.0,0.0,8.975211016435427,14.795159677392213,48020.0,48020.0
2142,NonResidential,Greater Duwamish,1979.0,1.0,1.0,27420,Non-Refrige,27850.0,1.0,0.0,8.975211016435427,14.209634682877047,27420.0,27420.0
2143,Multifamily LR (1-4),East,1990.0,1.0,4.0,48972,Multifamily,66257.0,0.0,0.0,0.9938641626549183,14.289492668796253,48972.0,12243.0
2144,Multifamily LR (1-4),Ballard,1982.0,1.0,4.0,37642,Multifamily,35000.0,0.0,0.0,9.449571694491699,14.569177413657473,37642.0,9410.5
2145,Multifamily MR (5-9),Downtown,1999.0,1.0,8.0,87925,Multifamily,62708.0,0.0,0.0,1.4090774889418176,15.262753370814973,87925.0,10990.625
2146,NonResidential,Central,1929.0,1.0,2.0,24152,K-12 School,24152.0,1.0,0.0,2.4318946628856635,11.913280874106436,24152.0,12076.0
2147,Multifamily MR (5-9),Central,2009.0,1.0,6.0,105903,Multifamily,96340.0,1.0,0.0,2.071909545819938,15.090258923840583,105903.0,17650.5
2148,NonResidential,Northeast,1949.0,1.0,2.0,43645,K-12 School,37000.0,1.0,0.0,10.267236977284318,14.685462648230464,43645.0,21822.5
2149,Multifamily LR (1-4),Northeast,2012.0,1.0,4.0,109623,Multifamily,104264.0,0.6144695912354159,0.38553040876458405,9.964353748697977,14.912761920993042,109623.0,27405.75
2150,NonResidential,Northeast,1952.0,1.0,1.0,26853,Retail Stor,20360.0,1.0,0.0,9.901419599602322,14.183784052902695,26853.0,26853.0
2151,Multifamily MR (5-9),Lake Union,2005.0,1.0,8.0,136998,Multifamily,91759.0,0.0,0.0,1.8325926606614593,14.977894511310687,136998.0,17124.75
2152,Multifamily LR (1-4),Lake Union,1907.0,1.0,3.0,26772,Multifamily,26772.0,0.0,0.0,1.8027846026415,13.567539943615387,26772.0,8924.0
2153,Multifamily MR (5-9),East,1967.0,1.0,6.0,37417,Multifamily,37417.0,0.0,0.0,1.8501903523900503,13.744445384492023,37417.0,6236.167
2154,NonResidential,Greater Duwamish,1916.0,2.0,1.0,27760,Other,19715.0,1.0,0.0,3.4630672430645495,14.980481819117434,13880.0,27760.0
2155,NonResidential,Greater Duwamish,1937.0,1.0,1.0,20975,Other - Ent,13144.0,1.0,0.0,3.5174627315293248,12.865298689093336,20975.0,20975.0
2156,NonResidential,Greater Duwamish,1918.0,1.0,1.0,26075,Other,26075.0,1.0,0.0,3.339688801458668,14.436242947514557,26075.0,26075.0
2157,NonResidential,Greater Duwamish,1992.0,2.0,1.0,29394,Non-Refrige,29394.0,1.0,0.0,3.0459954376133154,14.660920566050603,14697.0,29394.0
2158,Multifamily LR (1-4),Greater Duwamish,1905.0,1.0,3.0,33000,Other,30200.0,1.0,0.0,2.962470139570101,13.59456084841844,33000.0,11000.0
2159,NonResidential,Greater Duwamish,1926.0,1.0,2.0,20400,Non-Refrige,15000.0,1.0,0.0,2.981035030343004,13.223140969994532,20400.0,10200.0
2160,NonResidential,Greater Duwamish,1926.0,1.0,1.0,20460,Office,20460.0,1.0,0.0,3.0347785895929125,14.748698917392058,20460.0,20460.0
2161,NonResidential,Greater Duwamish,1925.0,1.0,2.0,25821,Self-Storag,25821.0,1.0,0.0,2.7291053422968616,12.231530361695608,25821.0,12910.5
2162,NonResidential,Greater Duwamish,1955.0,1.0,2.0,21870,Refrigerate,21870.0,1.0,0.0,2.6723096398961173,12.040063533159142,21870.0,10935.0
2163,NonResidential,Greater Duwamish,1988.0,3.0,1.0,51664,Non-Refrige,51664.0,1.0,0.0,2.836741166781482,14.994185554105924,17221.333,51664.0
2164,NonResidential,Delridge,1970.0,1.0,1.0,43615,Medical Off,43615.0,1.0,0.0,8.40680378486096,15.030161918022275,43615.0,43615.0
2165,NonResidential,Delridge,1970.0,1.0,3.0,36879,Office,16855.0,1.0,0.0,8.40680378486096,14.018511400161037,36879.0,12293.0
2166,Nonresidential COS,Delridge,2002.0,1.0,2.0,28531,Police Stat,28303.0,1.0,0.0,8.146332558712183,15.034979524178594,28531.0,14265.5
2167,NonResidential,Delridge,1982.0,1.0,2.0,36600,Self-Storag,43556.0,1.0,0.0,7.8538991719239934,12.468235327181214,36600.0,18300.0
2168,NonResidential,Southwest,2004.0,1.0,5.0,35176,Office,14452.0,1.0,0.0,4.712024062741151,13.907131896898875,35176.0,7035.2
2169,Multifamily LR (1-4),Southwest,1990.0,1.0,4.0,33084,Multifamily,33084.0,0.0,0.0,5.140501989959929,14.011169442529978,33084.0,8271.0
2170,SPS-District K-12,North,1959.0,1.0,1.0,36701,K-12 School,40285.0,1.0,0.0,10.422315634959837,14.375476713085375,36701.0,36701.0
2171,Multifamily LR (1-4),Northwest,2000.0,1.0,4.0,29130,Multifamily,29130.0,0.0,0.0,11.988601826934786,13.631988931374526,29130.0,7282.5
2172,Multifamily LR (1-4),Lake Union,2016.0,1.0,4.0,160743,Multifamily,160000.0,0.7117137293692416,0.2882862706307584,5.095230738928571,15.134564350702687,160743.0,40185.75
2173,NonResidential,Lake Union,1940.0,1.0,2.0,41293,College/Uni,26393.0,0.6308575303320175,0.3691424696679825,5.182432402902091,14.935370018307054,41293.0,20646.5
2174,Multifamily LR (1-4),Lake Union,2015.0,2.0,4.0,131034,Multifamily,95444.0,0.7811178778027077,0.2188821221972923,5.102602576668446,15.196808520346401,65517.0,32758.5
2175,NonResidential,Greater Duwamish,1941.0,1.0,1.0,48890,Non-Refrige,30889.0,1.0,0.0,5.45108926209679,14.57995881073177,48890.0,48890.0
2176,NonResidential,Greater Duwamish,2000.0,1.0,3.0,43473,Office,43473.0,1.0,0.0,5.518131740490174,15.295733121670446,43473.0,14491.0
2177,Multifamily LR (1-4),Northwest,2002.0,1.0,4.0,24090,Multifamily,20000.0,1.0,0.0,8.477984248159384,11.75050986844997,24090.0,6022.5
2178,NonResidential,Delridge,1990.0,1.0,1.0,40265,Retail Stor,40793.0,1.0,0.0,9.649389088074345,15.174658517163657,40265.0,40265.0
2179,NonResidential,Delridge,2005.0,1.0,1.0,26208,Retail Stor,32427.0,1.0,0.0,9.649389088074345,14.559017146976014,26208.0,26208.0
2180,Multifamily MR (5-9),Delridge,1978.0,1.0,7.0,100536,Multifamily,77577.0,0.0,0.0,10.176152098215649,15.447987619209638,100536.0,14362.286
2181,Multifamily LR (1-4),Delridge,2000.0,1.0,2.0,49501,Multifamily,49501.0,0.0,0.0,10.060338380702927,14.453083980218919,49501.0,24750.5
2182,Nonresidential COS,Delridge,1975.0,1.0,2.0,27227,Other - Rec,29064.0,1.0,0.0,9.128567431692874,15.959691538096445,27227.0,13613.5
2183,NonResidential,Ballard,1926.0,1.0,1.0,42172,Other - Edu,12000.0,1.0,0.0,10.631300003798046,14.99991162933588,42172.0,42172.0
2184,Multifamily LR (1-4),Northwest,1929.0,1.0,2.0,38050,Self-Storag,13475.0,1.0,0.0,9.560539923641043,15.37146467334753,38050.0,19025.0
2185,NonResidential,Northwest,1953.0,1.0,1.0,51000,Retail Stor,51000.0,1.0,0.0,9.574060585950267,14.152391193322226,51000.0,51000.0
2186,Multifamily LR (1-4),East,1928.0,1.0,4.0,38041,Multifamily,28235.0,0.0,0.0,1.7714598444923466,14.15556636591684,38041.0,9510.25
2187,Multifamily LR (1-4),East,1908.0,1.0,4.0,74516,Multifamily,51294.0,0.68836223093027,0.31163776906973,1.6891664061368183,13.68825635109253,74516.0,18629.0
2188,Multifamily LR (1-4),East,1923.0,1.0,3.0,32292,Multifamily,27291.0,0.0,0.0,1.7771433892341584,13.846835639222068,32292.0,10764.0
2189,Multifamily LR (1-4),East,1924.0,1.0,3.0,45552,Multifamily,45552.0,0.0,0.0,2.1032865228851563,14.158539289435625,45552.0,15184.0
2190,Multifamily MR (5-9),East,1961.0,1.0,9.0,144995,Multifamily,144995.0,0.0,0.0,1.9339677409567684,15.445039487478772,144995.0,16110.556
2191,Multifamily LR (1-4),East,1964.0,1.0,4.0,22326,Multifamily,22326.0,0.0,0.0,2.006264162877546,13.277808326446582,22326.0,5581.5
2192,Multifamily LR (1-4),East,1927.0,1.0,3.0,25800,Multifamily,25800.0,0.0,0.0,2.028776449083602,13.568537593661322,25800.0,8600.0
2193,Multifamily LR (1-4),East,1948.0,1.0,3.0,29528,Multifamily,29528.0,0.0,0.0,1.7854071496713213,14.185404877167565,29528.0,9842.667
2194,Multifamily MR (5-9),East,1959.0,1.0,5.0,27910,Multifamily,25459.0,0.0,0.0,2.034171972799832,13.692676176339516,27910.0,5582.0
2195,Multifamily LR (1-4),East,1961.0,1.0,4.0,23100,Multifamily,23100.0,0.0,0.0,2.0090104591936937,13.230846188620347,23100.0,5775.0
2196,Multifamily LR (1-4),East,1966.0,1.0,4.0,37509,Multifamily,32880.0,0.0,0.0,1.9581181077920957,14.578450090341587,37509.0,9377.25
2197,NonResidential,Greater Duwamish,1916.0,1.0,1.0,27000,Other,9000.0,1.0,0.0,2.4136896975093776,13.113200526407493,27000.0,27000.0
2198,NonResidential,Greater Duwamish,1935.0,1.0,2.0,20747,Other - Ent,11815.0,1.0,0.0,2.0415140261292493,13.565810611420359,20747.0,10373.5
2199,NonResidential,Greater Duwamish,1928.0,1.0,2.0,40800,Non-Refrige,36000.0,1.0,0.0,1.9125712237480579,13.62578387578197,40800.0,20400.0
2200,NonResidential,Greater Duwamish,1920.0,1.0,2.0,20150,Office,20150.0,1.0,0.0,1.2428870706011381,13.282153305312306,20150.0,10075.0
2201,NonResidential,Greater Duwamish,1909.0,1.0,4.0,44775,Other,44775.0,1.0,0.0,1.4205228827943568,13.844659081878417,44775.0,11193.75
2202,NonResidential,Downtown,1910.0,1.0,5.0,32250,Office,32250.0,1.0,0.0,1.0796574780819908,13.580294425415795,32250.0,6450.0
2203,NonResidential,Downtown,1909.0,1.0,7.0,36000,Office,31500.0,1.0,0.0,1.097235996724283,14.40535739092876,36000.0,5142.857
2204,NonResidential,Greater Duwamish,1938.0,1.0,2.0,41276,Non-Refrige,24300.0,1.0,0.0,1.723847893351333,14.336108823530342,41276.0,20638.0
2205,NonResidential,Greater Duwamish,1937.0,1.0,2.0,24430,Refrigerate,15667.0,1.0,0.0,1.8192726973297775,14.063187294526845,24430.0,12215.0
2206,NonResidential,Greater Duwamish,1910.0,1.0,3.0,27690,Other,24717.0,1.0,0.0,2.0455611736678847,9.784540692926646,27690.0,9230.0
2207,NonResidential,Greater Duwamish,1927.0,1.0,1.0,22580,Office,22580.0,1.0,0.0,2.159261376013493,13.692615894231245,22580.0,22580.0
2208,Multifamily LR (1-4),Southwest,1987.0,1.0,4.0,54871,Multifamily,43955.0,1.0,0.0,7.822618407763729,14.242928838764444,54871.0,13717.75
2209,NonResidential,Central,1926.0,1.0,1.0,20000,Non-Refrige,20000.0,1.0,0.0,1.2689542890633678,13.5902571261668,20000.0,20000.0
2210,NonResidential,Central,1954.0,1.0,1.0,42000,Non-Refrige,38000.0,1.0,0.0,1.3350043720791436,14.630656652641033,42000.0,42000.0
2211,Multifamily LR (1-4),East,1927.0,1.0,4.0,45192,Multifamily,54451.0,0.7938130642591609,0.2061869357408391,2.1848020084944255,14.959335189453931,45192.0,11298.0
2212,Multifamily LR (1-4),East,1909.0,1.0,3.0,27504,Multifamily,27504.0,0.0,0.0,2.0630867744127133,14.094200635836954,27504.0,9168.0
2213,Multifamily LR (1-4),Central,1988.0,1.0,4.0,63998,Senior Care,63998.0,0.0,0.0,2.1268609118689747,15.725328654499474,63998.0,15999.5
2214,Multifamily LR (1-4),Central,1920.0,1.0,3.0,24084,Multifamily,18063.0,1.0,0.0,2.214264350887845,13.320270040537077,24084.0,8028.0
2215,Multifamily MR (5-9),Central,2004.0,1.0,6.0,439604,Multifamily,186618.0,0.6428672168588093,0.35713278314119073,2.5098594148002817,15.62785380356048,439604.0,73267.333
2216,NonResidential,Central,1962.0,1.0,1.0,24248,Self-Storag,21018.0,1.0,0.0,1.3684389566212771,11.543414886842228,24248.0,24248.0
2217,Multifamily MR (5-9),Northwest,1970.0,1.0,9.0,127230,Multifamily,115000.0,0.0,0.0,10.818277860089045,15.209672265198439,127230.0,14136.667
2218,Multifamily LR (1-4),North,1967.0,1.0,4.0,20132,Multifamily,20132.0,0.0,0.0,10.672762117960206,13.46100825213716,20132.0,5033.0
2219,NonResidential,North,2009.0,1.0,6.0,244500,Senior Care,244500.0,0.0,0.0,10.64742342559765,16.1872575614907,244500.0,40750.0
2220,Multifamily LR (1-4),North,1980.0,1.0,4.0,33034,Multifamily,30824.0,0.0,0.0,12.339792424951215,13.421689611456792,33034.0,8258.5
2221,Multifamily LR (1-4),North,1979.0,1.0,4.0,88096,Multifamily,88096.0,1.0,0.0,13.972713748050285,14.779371090619662,88096.0,22024.0
2222,NonResidential,Greater Duwamish,1932.0,1.0,1.0,24617,Non-Refrige,22750.0,1.0,0.0,5.595701550432399,11.758095027872022,24617.0,24617.0
2223,NonResidential,Greater Duwamish,2009.0,1.0,3.0,127065,Parking,84710.0,0.3333333333333333,0.6666666666666666,5.395455669897185,15.035542816175186,127065.0,42355.0
2224,NonResidential,Greater Duwamish,1964.0,1.0,1.0,37247,Retail Stor,37247.0,1.0,0.0,5.392673332735019,14.484123789908553,37247.0,37247.0
2225,Multifamily LR (1-4),East,1966.0,1.0,4.0,38521,Multifamily,34824.0,0.0,0.0,2.085296041521627,13.701588846852221,38521.0,9630.25
2226,Multifamily LR (1-4),East,1963.0,1.0,4.0,23968,Multifamily,23968.0,0.0,0.0,2.0361213111522023,13.373816212773198,23968.0,5992.0
2227,Multifamily MR (5-9),East,1967.0,1.0,6.0,51568,Multifamily,51568.0,0.0,0.0,1.820093371928807,14.313082082940888,51568.0,8594.667
2228,Multifamily LR (1-4),East,1986.0,1.0,4.0,21312,Multifamily,21312.0,0.0,0.0,2.69404674465543,13.018064312097597,21312.0,5328.0
2229,NonResidential,Ballard,1993.0,1.0,1.0,25384,Retail Stor,23468.0,1.0,0.0,10.16967540812273,14.876409297137144,25384.0,25384.0
2230,Multifamily MR (5-9),Lake Union,1967.0,1.0,6.0,29840,Multifamily,29840.0,0.0,0.0,6.499581597299611,13.8564482457918,29840.0,4973.333
2231,NonResidential,Greater Duwamish,1910.0,1.0,3.0,49052,Office,32393.0,1.0,0.0,2.4074936827273627,13.850510175295138,49052.0,16350.667
2232,NonResidential,Greater Duwamish,1900.0,1.0,2.0,52110,Non-Refrige,32000.0,1.0,0.0,2.5671214294366322,12.999256319258532,52110.0,26055.0
2233,NonResidential,Greater Duwamish,1937.0,1.0,2.0,39036,Office,27636.0,1.0,0.0,3.377944216538808,14.271202892411324,39036.0,19518.0
2234,NonResidential,Greater Duwamish,1923.0,1.0,1.0,26310,Office,24000.0,1.0,0.0,3.442775662061629,12.980095431999908,26310.0,26310.0
2235,Multifamily MR (5-9),Southwest,1996.0,1.0,6.0,20078,Multifamily,20076.0,1.0,0.0,6.211262454307974,13.776331288952173,20078.0,3346.333
2236,Multifamily MR (5-9),Northeast,2000.0,1.0,6.0,29866,Multifamily,27653.0,0.0,0.0,6.544459148782608,13.363472281022897,29866.0,4977.667
2237,Multifamily LR (1-4),Southeast,1964.0,1.0,3.0,191330,Multifamily,191330.0,0.0,0.0,7.2570117213048855,15.631723017579658,191330.0,63776.667
2238,NonResidential,Southeast,1966.0,1.0,1.0,37883,Retail Stor,28734.0,1.0,0.0,7.464498595469326,16.326667306018894,37883.0,37883.0
2239,Multifamily LR (1-4),Southeast,1969.0,1.0,3.0,27320,Multifamily,27320.0,0.0,0.0,7.780831567734802,13.732159926806276,27320.0,9106.667
2240,Multifamily LR (1-4),Northwest,1985.0,1.0,4.0,29063,Multifamily,29063.0,0.0,0.0,13.545966595878154,14.066678239367272,29063.0,7265.75
2241,NonResidential,Delridge,1962.0,1.0,3.0,29874,K-12 School,31375.0,1.0,0.0,8.168243174009321,14.062475806146466,29874.0,9958.0
2242,Multifamily LR (1-4),Magnolia / Queen Anne,1948.0,1.0,2.0,22252,Multifamily,22252.0,0.0,0.0,6.321291997193896,13.019239455926213,22252.0,11126.0
2243,NonResidential,Magnolia / Queen Anne,1965.0,1.0,1.0,20140,Worship Fac,22000.0,1.0,0.0,6.17239036928308,13.935296364513258,20140.0,20140.0
2244,NonResidential,Northwest,1990.0,1.0,2.0,71874,Self-Storag,71874.0,0.5632774021203774,0.4367225978796227,10.89351843649256,14.17927324937207,71874.0,35937.0
2245,Multifamily MR (5-9),Magnolia / Queen Anne,2003.0,1.0,5.0,52020,Multifamily,52013.0,0.0,0.0,2.9905368736089826,14.144005524894904,52020.0,10404.0
2246,Multifamily MR (5-9),East,1991.0,1.0,7.0,39750,Multifamily,32510.0,0.7579874213836478,0.2420125786163522,2.010376995243104,14.255725019373848,39750.0,5678.571
2247,NonResidential,Central,1971.0,1.0,2.0,39953,Office,30100.0,1.0,0.0,2.3612218781133927,14.261482490931954,39953.0,19976.5
2248,Multifamily LR (1-4),Central,2010.0,1.0,4.0,157724,Multifamily,47708.0,0.0,0.0,2.3633315306636447,14.619139741945766,157724.0,39431.0
2249,Multifamily LR (1-4),Central,2001.0,1.0,4.0,94370,Senior Care,94370.0,0.0,0.0,2.2960125376553466,14.92287551337741,94370.0,23592.5
2250,NonResidential,Central,1998.0,1.0,2.0,21200,Retail Stor,14168.0,1.0,0.0,2.378329441849743,14.278959549303949,21200.0,10600.0
2251,NonResidential,Central,1980.0,1.0,1.0,30630,Supermarket,28470.0,1.0,0.0,2.4094602852293674,15.390114967349506,30630.0,30630.0
2252,NonResidential,Central,1980.0,1.0,2.0,23421,Retail Stor,19271.0,1.0,0.0,2.4094602852293674,14.3293260575935,23421.0,11710.5
2253,Multifamily LR (1-4),Northwest,2006.0,1.0,4.0,30386,Multifamily,23927.0,0.0,0.0,10.121442952585838,13.52807562163851,30386.0,7596.5
2254,Multifamily MR (5-9),Northeast,1988.0,1.0,5.0,80701,Multifamily,80701.0,0.0,0.0,8.007447785789857,14.485424742986906,80701.0,16140.2
2255,SPS-District K-12,Ballard,1931.0,1.0,3.0,117116,K-12 School,117116.0,1.0,0.0,8.597239987268939,15.643879561748223,117116.0,39038.667
2256,NonResidential,Ballard,1928.0,1.0,2.0,24120,Worship Fac,24120.0,1.0,0.0,8.655273188090504,13.814577497798993,24120.0,12060.0
2257,NonResidential,Ballard,1929.0,1.0,3.0,35736,Worship Fac,28970.0,1.0,0.0,8.755061409688203,14.108477329264016,35736.0,11912.0
2258,Multifamily LR (1-4),Ballard,1988.0,1.0,4.0,46686,Multifamily,30832.0,0.776956689371546,0.22304331062845392,8.822502921563691,13.69160808669635,46686.0,11671.5
2259,Multifamily LR (1-4),North,1995.0,1.0,2.0,20261,Multifamily,20261.0,0.0,0.0,10.250375475043754,13.19831221662208,20261.0,10130.5
2260,NonResidential,Greater Duwamish,1941.0,1.0,1.0,51050,Non-Refrige,49500.0,1.0,0.0,3.7082066767829485,14.404307129405739,51050.0,51050.0
2261,NonResidential,Greater Duwamish,1954.0,1.0,2.0,21900,Retail Stor,21900.0,1.0,0.0,3.9812940016399057,14.06209462124476,21900.0,10950.0
2262,NonResidential,Greater Duwamish,1952.0,1.0,1.0,25460,Other,8223.0,1.0,0.0,2.198686466102891,13.672395819996305,25460.0,25460.0
2263,NonResidential,Greater Duwamish,1964.0,1.0,1.0,33462,Non-Refrige,33462.0,1.0,0.0,3.669488525442635,14.072042365907466,33462.0,33462.0
2264,NonResidential,Greater Duwamish,1952.0,1.0,1.0,35310,Other,10471.0,1.0,0.0,3.4969616580998073,13.943796357113339,35310.0,35310.0
2265,Multifamily LR (1-4),Lake Union,1966.0,1.0,4.0,23420,Multifamily,20529.0,0.0,0.0,6.009458971512133,12.970720602236916,23420.0,5855.0
2266,Multifamily MR (5-9),Ballard,1968.0,1.0,7.0,239054,Multifamily,239054.0,1.0,0.0,9.720561555957953,16.423700054645327,239054.0,34150.571
2267,Multifamily HR (10+),East,1960.0,1.0,10.0,101706,Multifamily,101706.0,1.0,0.0,0.7623148445982943,16.200736549639245,101706.0,10170.6
2268,NonResidential,Greater Duwamish,1962.0,1.0,3.0,36140,Other,34733.0,1.0,0.0,7.29256085902399,15.306879543879093,36140.0,12046.667
2269,NonResidential,Downtown,1991.0,1.0,2.0,47963,Other - Mal,29640.0,0.5541563288368118,0.4458436711631883,1.4090667256418572,15.858162848090814,47963.0,23981.5
2270,NonResidential,Downtown,1930.0,1.0,1.0,23903,Non-Refrige,18350.0,1.0,0.0,1.3406468620872531,13.146310163154507,23903.0,23903.0
2271,NonResidential,Northeast,1947.0,1.0,3.0,22522,Self-Storag,22522.0,1.0,0.0,8.197440413468767,13.674592306696587,22522.0,7507.333
2272,NonResidential,Northeast,1996.0,1.0,4.0,38959,Self-Storag,38959.0,1.0,0.0,8.179471618154158,13.891193815489935,38959.0,9739.75
2273,Multifamily LR (1-4),Central,1926.0,1.0,3.0,27840,Multifamily,20809.0,0.7474497126436782,0.25255028735632185,2.3885468515216655,13.68155436083738,27840.0,9280.0
2274,Multifamily LR (1-4),Central,1978.0,1.0,3.0,20739,Multifamily,17628.0,0.0,0.0,2.420566545287815,13.704540449027986,20739.0,6913.0
2275,NonResidential,Greater Duwamish,1928.0,1.0,2.0,25955,Non-Refrige,14150.0,1.0,0.0,2.9619477697410277,13.546952696461824,25955.0,12977.5
2276,Multifamily LR (1-4),Greater Duwamish,1925.0,1.0,3.0,25120,Multifamily,25120.0,0.0,0.0,4.175946025014481,13.277614844000604,25120.0,8373.333
2277,Multifamily HR (10+),Greater Duwamish,1971.0,1.0,15.0,73898,Multifamily,79912.0,0.0,0.0,2.3565852309489927,15.014632214477128,73898.0,4926.533
2278,Multifamily LR (1-4),Greater Duwamish,2001.0,1.0,3.0,36383,Multifamily,25153.0,0.8067778907731633,0.19322210922683672,5.963560745787419,13.953859763766449,36383.0,12127.667
2279,Multifamily LR (1-4),Northeast,1972.0,1.0,2.0,136752,Multifamily,113227.0,0.0,0.0,9.169505604053109,15.108919528351246,136752.0,68376.0
2280,Multifamily LR (1-4),Northeast,1977.0,6.0,3.0,120701,Multifamily,109786.0,1.0,0.0,9.985627942463173,15.084793460685477,20116.833,40233.667
2281,Multifamily LR (1-4),Northwest,2006.0,1.0,4.0,54238,Multifamily,42377.0,0.0,0.0,9.550372764869598,14.151498212909035,54238.0,13559.5
2282,Multifamily MR (5-9),Delridge,2002.0,1.0,6.0,41310,Multifamily,41310.0,0.0,0.0,5.290376436614265,14.204406654999499,41310.0,6885.0
2283,Multifamily MR (5-9),Southwest,2014.0,1.0,7.0,113204,Multifamily,63160.0,0.7505918518780255,0.24940814812197448,6.545336207220981,14.883375797037825,113204.0,16172.0
2284,Multifamily MR (5-9),Southwest,2008.0,1.0,7.0,156605,Multifamily,94930.0,0.0,0.0,6.515261293982662,15.063363922625669,156605.0,22372.143
2285,Multifamily MR (5-9),Southwest,1991.0,1.0,5.0,163699,Multifamily,80536.0,0.0,0.0,6.407485434052125,15.244490176651196,163699.0,32739.8
